Customer_ID,Customer_name,Age,Gender,city,signup_date,income,Loyalty_points,Email_ID,Phone
6074,Cust_6074,21,Female,Chennai,2024-09-10 01:00:00,111242,8.684605869255748,cust_6074@gmail.com,6383089938.0
6075,Cust_6075,44,Male,Chennai,2024-09-10 02:00:00,238009,9.434655950704604,cust_6075@gmail.com,9768924073.0
6076,Cust_6076,35,Female,Mumbai,2024-09-10 03:00:00,272229,1.7791782297766416,cust_6076@gmail.com,9562572732.0
6077,Cust_6077,38,Others,Chennai,2024-09-10 04:00:00,886075,2.458575911615932,cust_6077@gmail.com,7789921558.0
6078,Cust_6078,45,Male,Hyd,2024-09-10 05:00:00,839188,3.6175760216025066,cust_6078@gmail.com,6919121615.0
6079,Cust_6079,52,Others,Chennai,2024-09-10 06:00:00,876407,6.550993611936748,cust_6079@gmail.com,8127132931.0
6080,Cust_6080,39,Male,Mumbai,2024-09-10 07:00:00,789547,1.5555629664648223,cust_6080@gmail.com,9584852575.0
6081,Cust_6081,57,Male,Chennai,2024-09-10 08:00:00,624859,8.079890588735212,cust_6081@gmail.com,7388343232.0
6082,Cust_6082,40,Male,Hyd,2024-09-10 09:00:00,877043,1.5740984523037498,cust_6082@gmail.com,6632839354.0
6083,Cust_6083,20,Female,Chennai,2024-09-10 10:00:00,957899,2.4258862680830613,cust_6083@gmail.com,7042868441.0
6084,Cust_6084,57,Male,Mumbai,2024-09-10 11:00:00,618716,4.435370777531691,cust_6084@gmail.com,6911268698.0
6085,Cust_6085,67,Others,Mumbai,2024-09-10 12:00:00,584584,6.019478709832248,cust_6085@gmail.com,7977288314.0
6086,Cust_6086,27,Female,Mumbai,2024-09-10 13:00:00,394660,8.933542065463007,cust_6086@gmail.com,6578897767.0
6087,Cust_6087,42,Female,Mumbai,2024-09-10 14:00:00,877679,9.673568007377156,cust_6087@gmail.com,8306661199.0
6088,Cust_6088,69,Male,Blr,2024-09-10 15:00:00,628288,8.96177911640328,cust_6088@gmail.com,7750294813.0
6089,Cust_6089,66,Female,Mumbai,2024-09-10 16:00:00,73927,1.963401919164278,cust_6089@gmail.com,6731628704.0
6090,Cust_6090,25,Male,Chennai,2024-09-10 17:00:00,325960,6.68106536729176,cust_6090@gmail.com,6767210703.0
6091,Cust_6091,28,Others,Chennai,2024-09-10 18:00:00,400996,4.975431149080674,cust_6091@gmail.com,7732593056.0
6092,Cust_6092,22,Female,Chennai,2024-09-10 19:00:00,644044,2.1321299630013058,cust_6092@gmail.com,9590508051.0
6093,Cust_6093,62,Female,Chennai,2024-09-10 20:00:00,57972,5.996011341272818,cust_6093@gmail.com,9655829470.0
6094,Cust_6094,54,Others,Blr,2024-09-10 21:00:00,719157,4.209924750268852,cust_6094@gmail.com,8811123226.0
6095,Cust_6095,62,Others,Blr,2024-09-10 22:00:00,490968,4.112090553667157,cust_6095@gmail.com,8381201055.0
6096,Cust_6096,55,Male,Blr,2024-09-10 23:00:00,335860,1.8500060684008508,cust_6096@gmail.com,8846497237.0
6097,Cust_6097,46,Female,Chennai,2024-09-11 00:00:00,351122,9.809676691036431,cust_6097@gmail.com,6654523363.0
6098,Cust_6098,22,Others,Hyd,2024-09-11 01:00:00,440250,7.533639102014382,cust_6098@gmail.com,9486938266.0
6099,Cust_6099,26,Female,Hyd,2024-09-11 02:00:00,445529,3.52300790206377,cust_6099@gmail.com,7433679640.0
6100,Cust_6100,190,Others,Chennai,2024-09-11 03:00:00,849714,9.257276415137515,cust_6100@gmail.com,6176924737.0
6101,Cust_6101,19,Female,Mumbai,2024-09-11 04:00:00,855000,9.532784766971885,cust_6101@gmail.com,9412398309.0
6102,Cust_6102,18,Others,Mumbai,2024-09-11 05:00:00,371639,8.293373589850237,cust_6102@gmail.com,6722513110.0
6103,Cust_6103,57,Female,Chennai,2024-09-11 06:00:00,321279,6.933836477001574,cust_6103@gmail.com,6843311859.0
6104,Cust_6104,178,Male,Mumbai,2024-09-11 07:00:00,429324,4.3873895775032965,cust_6104@gmail.com,8094366731.0
6105,Cust_6105,47,Female,Mumbai,2024-09-11 08:00:00,495244,4.9091185697569575,cust_6105@gmail.com,7485744740.0
6106,Cust_6106,28,Male,Hyd,2024-09-11 09:00:00,419086,5.095101280909326,cust_6106@gmail.com,6815440557.0
6107,Cust_6107,45,Male,Chennai,2024-09-11 10:00:00,594949,9.538863895459302,cust_6107@gmail.com,7323033828.0
6108,Cust_6108,61,Male,Blr,2024-09-11 11:00:00,216047,7.841211442263029,cust_6108@gmail.com,9883188465.0
6109,Cust_6109,29,Female,Hyd,2024-09-11 12:00:00,991332,3.628128730032584,cust_6109@gmail.com,6453787133.0
6110,Cust_6110,56,Female,Chennai,2024-09-11 13:00:00,266569,6.621765282592932,cust_6110@gmail.com,8535903023.0
6111,Cust_6111,43,Male,Chennai,2024-09-11 14:00:00,671281,6.345104830437764,cust_6111@gmail.com,6746078420.0
6112,Cust_6112,30,Others,Hyd,2024-09-11 15:00:00,629032,8.309142993755689,cust_6112@gmail.com,9965746287.0
6113,Cust_6113,25,Female,Mumbai,2024-09-11 16:00:00,257785,1.8577755638429942,cust_6113@gmail.com,8578149716.0
6114,Cust_6114,45,Female,Mumbai,2024-09-11 17:00:00,29895,7.31144432366049,cust_6114@gmail.com,8100104228.0
6115,Cust_6115,47,Female,Hyd,2024-09-11 18:00:00,563503,3.980528562927117,cust_6115@gmail.com,8035693187.0
6116,Cust_6116,26,Female,Chennai,2024-09-11 19:00:00,435572,2.1666883664115018,cust_6116@gmail.com,9254703827.0
6117,Cust_6117,56,Male,Blr,2024-09-11 20:00:00,23461,7.585959979689267,cust_6117@gmail.com,6003041724.0
6118,Cust_6118,48,Others,Chennai,2024-09-11 21:00:00,140942,3.984814214815778,cust_6118@gmail.com,9494984006.0
6119,Cust_6119,38,Others,Blr,2024-09-11 22:00:00,378472,7.571113693036213,cust_6119@gmail.com,6825089125.0
6120,Cust_6120,64,Others,Blr,2024-09-11 23:00:00,165328,2.461932550548845,cust_6120@gmail.com,6473575342.0
6121,Cust_6121,51,Others,Chennai,2024-09-12 00:00:00,688243,9.873350420293365,cust_6121@gmail.com,9152499162.0
6122,Cust_6122,48,Male,Chennai,2024-09-12 01:00:00,58916,8.230672141123904,cust_6122@gmail.com,9182164526.0
6123,Cust_6123,69,Female,Chennai,2024-09-12 02:00:00,383480,3.6023660739667047,cust_6123@gmail.com,8261249655.0
6124,Cust_6124,42,Female,Blr,2024-09-12 03:00:00,827103,7.664718286557156,cust_6124@gmail.com,8514428809.0
6125,Cust_6125,29,Male,Mumbai,2024-09-12 04:00:00,968431,2.22219888183688,cust_6125@gmail.com,9368469681.0
6126,Cust_6126,18,Female,Blr,2024-09-12 05:00:00,383755,6.880937069518938,cust_6126@gmail.com,8637784010.0
6127,Cust_6127,39,Male,Blr,2024-09-12 06:00:00,899364,1.5367317823358588,cust_6127@gmail.com,8852395962.0
6128,Cust_6128,57,Others,Blr,2024-09-12 07:00:00,180356,4.00048713790256,cust_6128@gmail.com,9738370833.0
6129,Cust_6129,54,Male,Hyd,2024-09-12 08:00:00,210091,9.806162907896978,cust_6129@gmail.com,9917734593.0
6130,Cust_6130,64,Female,Mumbai,2024-09-12 09:00:00,791563,2.0882833678731036,cust_6130@gmail.com,8918355362.0
6131,Cust_6131,18,Female,Blr,2024-09-12 10:00:00,282274,6.376816291968896,cust_6131@gmail.com,7448267269.0
6132,Cust_6132,18,Female,Blr,2024-09-12 11:00:00,125703,1.6354484736933452,cust_6132@gmail.com,6719745734.0
6133,Cust_6133,59,Others,Hyd,2024-09-12 12:00:00,81693,7.024610903764261,cust_6133@gmail.com,7214159906.0
6134,Cust_6134,59,Male,Blr,2024-09-12 13:00:00,966630,3.507959376644915,cust_6134@gmail.com,8349690094.0
6135,Cust_6135,38,Male,Mumbai,2024-09-12 14:00:00,389415,3.7897804131183537,cust_6135@gmail.com,9631311436.0
6136,Cust_6136,32,Female,Blr,2024-09-12 15:00:00,867107,4.040222817656961,cust_6136@gmail.com,7024238181.0
6137,Cust_6137,34,Male,Mumbai,2024-09-12 16:00:00,289455,2.846411331630483,cust_6137@gmail.com,8630277569.0
6138,Cust_6138,39,Female,Mumbai,2024-09-12 17:00:00,380151,9.474916465638982,cust_6138@gmail.com,6998089281.0
6139,Cust_6139,55,Male,Chennai,2024-09-12 18:00:00,585177,9.15248658155815,cust_6139@gmail.com,7570822194.0
6140,Cust_6140,52,Others,Hyd,2024-09-12 19:00:00,114883,8.830137069855018,cust_6140@gmail.com,7315551867.0
6141,Cust_6141,62,Others,Hyd,2024-09-12 20:00:00,416848,1.9580099207210917,cust_6141@gmail.com,9792712391.0
6142,Cust_6142,33,Male,Hyd,2024-09-12 21:00:00,799470,3.101003546560788,cust_6142@gmail.com,8899698760.0
6143,Cust_6143,25,Others,Chennai,2024-09-12 22:00:00,17219,6.510032733805834,cust_6143@gmail.com,6101318822.0
6144,Cust_6144,64,Others,Chennai,2024-09-12 23:00:00,82036,9.733339012508448,cust_6144@gmail.com,6248461150.0
6145,Cust_6145,-5,Others,Mumbai,2024-09-13 00:00:00,683465,6.443356440742155,cust_6145@gmail.com,9650672604.0
6146,Cust_6146,34,Female,Hyd,2024-09-13 01:00:00,913886,3.9439158550735236,cust_6146@gmail.com,9975089968.0
6147,Cust_6147,43,Male,Chennai,2024-09-13 02:00:00,533111,8.356637001071174,cust_6147@gmail.com,8628720814.0
6148,Cust_6148,30,Male,Chennai,2024-09-13 03:00:00,170350,2.218874949096098,cust_6148@gmail.com,6872355107.0
6149,Cust_6149,34,Female,Chennai,2024-09-13 04:00:00,169067,8.93567695109183,cust_6149@gmail.com,7307621397.0
6150,Cust_6150,55,Female,Mumbai,2024-09-13 05:00:00,274969,9.772091111075763,cust_6150@gmail.com,6881275862.0
6151,Cust_6151,34,Others,Blr,2024-09-13 06:00:00,137301,9.708873885547414,cust_6151@gmail.com,6485780300.0
6152,Cust_6152,65,Male,Chennai,2024-09-13 07:00:00,33054,2.329269070742159,cust_6152@gmail.com,6179341026.0
6153,Cust_6153,31,Female,Chennai,2024-09-13 08:00:00,709054,5.946467561466395,cust_6153@gmail.com,9393129643.0
6154,Cust_6154,62,Others,Chennai,2024-09-13 09:00:00,51178,6.264271266803583,cust_6154@gmail.com,9960766146.0
6155,Cust_6155,23,Male,Hyd,2024-09-13 10:00:00,420004,2.7542673137825133,cust_6155@gmail.com,7874468028.0
6156,Cust_6156,52,Others,Hyd,2024-09-13 11:00:00,526675,5.920996125041886,cust_6156@gmail.com,9261589748.0
6157,Cust_6157,63,Male,Chennai,2024-09-13 12:00:00,547365,6.818838165757663,cust_6157@gmail.com,7869624818.0
6158,Cust_6158,31,Others,Mumbai,2024-09-13 13:00:00,200270,3.9606557027235336,cust_6158@gmail.com,6229562504.0
6159,Cust_6159,64,Male,Blr,2024-09-13 14:00:00,172085,3.8411268985265505,cust_6159@gmail.com,8019625263.0
6160,Cust_6160,25,Male,Hyd,2024-09-13 15:00:00,81694,1.5421464980018231,cust_6160@gmail.com,8721013009.0
6161,Cust_6161,32,Male,Blr,2024-09-13 16:00:00,96341,9.611430039319638,cust_6161@gmail.com,7777899609.0
6162,Cust_6162,44,Male,Chennai,2024-09-13 17:00:00,980353,8.23254335208066,cust_6162@gmail.com,6515973501.0
6163,Cust_6163,30,Others,Hyd,2024-09-13 18:00:00,703194,7.835042178140192,cust_6163@gmail.com,8204585116.0
6164,Cust_6164,66,Female,Blr,2024-09-13 19:00:00,609851,1.196010279476659,cust_6164@gmail.com,9227260847.0
6165,Cust_6165,48,Male,Chennai,2024-09-13 20:00:00,698285,6.618781941328882,cust_6165@gmail.com,8708631179.0
6166,Cust_6166,52,Male,Hyd,2024-09-13 21:00:00,783223,2.6256568191211893,cust_6166@gmail.com,7756872870.0
6167,Cust_6167,23,Male,Chennai,2024-09-13 22:00:00,687655,6.955457781747673,cust_6167@gmail.com,7851184534.0
6168,Cust_6168,22,Male,Hyd,2024-09-13 23:00:00,300397,6.590399418778829,cust_6168@gmail.com,6222379794.0
6169,Cust_6169,39,Others,Blr,2024-09-14 00:00:00,796093,8.6673282189752,cust_6169@gmail.com,9562277867.0
6170,Cust_6170,66,Female,Blr,2024-09-14 01:00:00,115347,3.298906857833209,cust_6170@gmail.com,7707665258.0
6171,Cust_6171,40,Female,Hyd,2024-09-14 02:00:00,738817,1.2471560105882724,cust_6171@gmail.com,8458496299.0
6172,Cust_6172,42,Female,Mumbai,2024-09-14 03:00:00,843285,9.226997914383327,cust_6172@gmail.com,6921011037.0
6173,Cust_6173,51,Others,Chennai,2024-09-14 04:00:00,682549,9.177724256318372,cust_6173@gmail.com,9319443550.0
6174,Cust_6174,43,Female,Blr,2024-09-14 05:00:00,232489,5.102735869438835,cust_6174@gmail.com,8897087956.0
6175,Cust_6175,64,Others,Mumbai,2024-09-14 06:00:00,839586,1.702792530344114,cust_6175@gmail.com,7271783216.0
6176,Cust_6176,22,Others,Hyd,2024-09-14 07:00:00,901971,5.481720899510362,cust_6176@gmail.com,7865717358.0
6177,Cust_6177,43,Male,Blr,2024-09-14 08:00:00,92423,5.716127986991019,cust_6177@gmail.com,8666353097.0
6178,Cust_6178,37,Others,Blr,2024-09-14 09:00:00,918356,8.39552924595981,cust_6178@gmail.com,9000749571.0
6179,Cust_6179,23,Female,Chennai,2024-09-14 10:00:00,99646,7.45391299929576,cust_6179@gmail.com,9558809149.0
6180,Cust_6180,23,Female,Mumbai,2024-09-14 11:00:00,261746,1.6372411833573122,cust_6180@gmail.com,6063365649.0
6181,Cust_6181,67,Female,Chennai,2024-09-14 12:00:00,530604,7.3480384982812375,cust_6181@gmail.com,6016985531.0
6182,Cust_6182,35,Male,Hyd,2024-09-14 13:00:00,146255,2.2216552167815813,cust_6182@gmail.com,7459161708.0
6183,Cust_6183,21,Male,Blr,2024-09-14 14:00:00,815455,1.8052482434453867,cust_6183@gmail.com,7214759807.0
6184,Cust_6184,34,Male,Mumbai,2024-09-14 15:00:00,281101,4.587464182913996,cust_6184@gmail.com,9340854909.0
6185,Cust_6185,31,Others,Chennai,2024-09-14 16:00:00,288764,1.6962724615075797,cust_6185@gmail.com,8284142911.0
6186,Cust_6186,31,Female,Mumbai,2024-09-14 17:00:00,276635,8.463420944064975,cust_6186@gmail.com,9277325924.0
6187,Cust_6187,30,Others,Hyd,2024-09-14 18:00:00,380644,5.168162665060141,cust_6187@gmail.com,7957997971.0
6188,Cust_6188,24,Others,Blr,2024-09-14 19:00:00,48728,6.2830338009590605,cust_6188@gmail.com,9811394227.0
6189,Cust_6189,61,Female,Mumbai,2024-09-14 20:00:00,74650,6.191780711537919,cust_6189@gmail.com,6312662307.0
6190,Cust_6190,156,Male,Hyd,2024-09-14 21:00:00,699927,9.802988077149625,cust_6190@gmail.com,8624420541.0
6191,Cust_6191,36,Female,Hyd,2024-09-14 22:00:00,13387,9.242042562516751,cust_6191@gmail.com,7920092463.0
6192,Cust_6192,60,Others,Blr,2024-09-14 23:00:00,26025,8.642152529068316,cust_6192@gmail.com,6455050484.0
6193,Cust_6193,64,Others,Chennai,2024-09-15 00:00:00,784047,4.449423042218213,cust_6193@gmail.com,8395355704.0
6194,Cust_6194,61,Male,Blr,2024-09-15 01:00:00,928950,2.3058973045448568,cust_6194@gmail.com,7073182264.0
6195,Cust_6195,52,Others,Blr,2024-09-15 02:00:00,763795,6.326803022563678,cust_6195@gmail.com,8149433587.0
6196,Cust_6196,34,Others,Mumbai,2024-09-15 03:00:00,638961,4.9628446759905955,cust_6196@gmail.com,9216020314.0
6197,Cust_6197,52,Female,Mumbai,2024-09-15 04:00:00,791915,3.0297398717136375,cust_6197@gmail.com,6847038888.0
6198,Cust_6198,36,Male,Chennai,2024-09-15 05:00:00,113896,1.87922903735006,cust_6198@gmail.com,6766959575.0
6199,Cust_6199,37,Female,Hyd,2024-09-15 06:00:00,954114,4.924839675946529,cust_6199@gmail.com,9345076956.0
6200,Cust_6200,53,Female,Mumbai,2024-09-15 07:00:00,440197,6.857809482893023,cust_6200@gmail.com,8857357108.0
6201,Cust_6201,52,Female,Chennai,2024-09-15 08:00:00,694669,6.628508323635109,cust_6201@gmail.com,8972362839.0
6202,Cust_6202,49,Others,Blr,2024-09-15 09:00:00,69388,7.965292958389813,cust_6202@gmail.com,7978952092.0
6203,Cust_6203,65,Others,Hyd,2024-09-15 10:00:00,917179,5.198991642319225,cust_6203@gmail.com,7060784678.0
6204,Cust_6204,61,Male,Blr,2024-09-15 11:00:00,171506,3.894756177344903,cust_6204@gmail.com,6374129233.0
6205,Cust_6205,57,Others,Hyd,2024-09-15 12:00:00,383074,5.848303753287983,cust_6205@gmail.com,7114746889.0
6206,Cust_6206,41,Male,Mumbai,2024-09-15 13:00:00,925874,9.77505453792459,cust_6206@gmail.com,6539887598.0
6207,Cust_6207,34,Female,Blr,2024-09-15 14:00:00,568514,1.4058148424168542,cust_6207@gmail.com,6491607095.0
6208,Cust_6208,24,Female,Blr,2024-09-15 15:00:00,474050,5.75799222908749,cust_6208@gmail.com,8856750344.0
6209,Cust_6209,60,Others,Hyd,2024-09-15 16:00:00,814838,3.9633805213813194,cust_6209@gmail.com,7613186737.0
6210,Cust_6210,67,Others,Chennai,2024-09-15 17:00:00,962220,1.9481521503012516,cust_6210@gmail.com,9307571146.0
6211,Cust_6211,18,Male,Hyd,2024-09-15 18:00:00,557277,4.912035093677,cust_6211@gmail.com,6682803467.0
6212,Cust_6212,52,Others,Mumbai,2024-09-15 19:00:00,52580,6.770477169845799,cust_6212@gmail.com,9399524737.0
6213,Cust_6213,49,Others,Chennai,2024-09-15 20:00:00,842163,5.753490105194346,cust_6213@gmail.com,9697288665.0
6214,Cust_6214,53,Others,Blr,2024-09-15 21:00:00,611829,1.2625882323795097,cust_6214@gmail.com,9134716488.0
6215,Cust_6215,30,Female,Blr,2024-09-15 22:00:00,672221,6.212057180395613,cust_6215@gmail.com,9862662160.0
6216,Cust_6216,23,Others,Blr,2024-09-15 23:00:00,312183,3.0880232542063974,cust_6216@gmail.com,9679795117.0
6217,Cust_6217,31,Others,Mumbai,2024-09-16 00:00:00,413569,4.073288995368832,cust_6217@gmail.com,7180022466.0
6218,Cust_6218,54,Female,Blr,2024-09-16 01:00:00,378315,3.8098426893321586,cust_6218@gmail.com,8615012037.0
6219,Cust_6219,65,Female,Blr,2024-09-16 02:00:00,680990,8.726619769973519,cust_6219@gmail.com,8226379754.0
6220,Cust_6220,32,Female,Chennai,2024-09-16 03:00:00,598338,1.4281571587271902,cust_6220@gmail.com,8561326934.0
6221,Cust_6221,64,Female,Mumbai,2024-09-16 04:00:00,137281,4.131970768213232,cust_6221@gmail.com,8852195106.0
6222,Cust_6222,21,Others,Blr,2024-09-16 05:00:00,200173,4.553347031756214,cust_6222@gmail.com,9826489806.0
6223,Cust_6223,-5,Others,Chennai,2024-09-16 06:00:00,604542,6.569508371353228,cust_6223@gmail.com,9037663431.0
6224,Cust_6224,33,Others,Blr,2024-09-16 07:00:00,112454,8.100683636316765,cust_6224@gmail.com,7745080287.0
6225,Cust_6225,45,Male,Chennai,2024-09-16 08:00:00,289051,7.548986238984764,cust_6225@gmail.com,6825299233.0
6226,Cust_6226,33,Female,Blr,2024-09-16 09:00:00,635073,7.773598929624576,cust_6226@gmail.com,6267766794.0
6227,Cust_6227,21,Others,Mumbai,2024-09-16 10:00:00,538772,2.731483146731072,cust_6227@gmail.com,9760275309.0
6228,Cust_6228,62,Others,Hyd,2024-09-16 11:00:00,557482,9.205635463707534,cust_6228@gmail.com,8020323202.0
6229,Cust_6229,43,Others,Mumbai,2024-09-16 12:00:00,33886,4.727338115149089,cust_6229@gmail.com,9499302620.0
6230,Cust_6230,45,Female,Chennai,2024-09-16 13:00:00,18537,1.0999812785561944,cust_6230@gmail.com,8378168329.0
6231,Cust_6231,49,Female,Blr,2024-09-16 14:00:00,241688,7.012865638763763,cust_6231@gmail.com,7134595153.0
6232,Cust_6232,62,Female,Mumbai,2024-09-16 15:00:00,295543,6.436025191400636,cust_6232@gmail.com,
6233,Cust_6233,19,Others,Blr,2024-09-16 16:00:00,754551,2.133618715802614,cust_6233@gmail.com,8336317195.0
6234,Cust_6234,48,Female,Mumbai,2024-09-16 17:00:00,888242,9.63880844868405,cust_6234@gmail.com,6682917338.0
6235,Cust_6235,20,Others,Chennai,2024-09-16 18:00:00,501660,6.054079877314435,cust_6235@gmail.com,7265765237.0
6236,Cust_6236,25,Male,Hyd,2024-09-16 19:00:00,541180,5.223375876780876,cust_6236@gmail.com,9364733106.0
6237,Cust_6237,41,Female,Mumbai,2024-09-16 20:00:00,401723,4.583099998336671,cust_6237@gmail.com,7571475026.0
6238,Cust_6238,32,Female,Blr,2024-09-16 21:00:00,574832,2.888662405542548,cust_6238@gmail.com,9143773928.0
6239,Cust_6239,60,Others,Blr,2024-09-16 22:00:00,379761,9.57531528290757,cust_6239@gmail.com,8291662176.0
6240,Cust_6240,48,Female,Blr,2024-09-16 23:00:00,29267,7.319427751681027,cust_6240@gmail.com,6987210840.0
6241,Cust_6241,26,Female,Chennai,2024-09-17 00:00:00,836828,6.1084337403274045,cust_6241@gmail.com,8317062763.0
6242,Cust_6242,56,Others,Chennai,2024-09-17 01:00:00,776921,6.680801816170651,cust_6242@gmail.com,8367511738.0
6243,Cust_6243,62,Others,Hyd,2024-09-17 02:00:00,123204,8.563784126070363,cust_6243@gmail.com,8285175297.0
6244,Cust_6244,19,Others,Blr,2024-09-17 03:00:00,958844,6.7214825288332865,cust_6244@gmail.com,9394433793.0
6245,Cust_6245,25,Male,Hyd,2024-09-17 04:00:00,527130,2.031316560742363,cust_6245@gmail.com,8337575044.0
6246,Cust_6246,24,Others,Blr,2024-09-17 05:00:00,792513,7.275656429424268,cust_6246@gmail.com,6033005205.0
6247,Cust_6247,61,Female,Mumbai,2024-09-17 06:00:00,500888,6.083824383034924,cust_6247@gmail.com,8732160503.0
6248,Cust_6248,68,Male,Mumbai,2024-09-17 07:00:00,641766,9.69709696896135,cust_6248@gmail.com,7181780896.0
6249,Cust_6249,56,Others,Mumbai,2024-09-17 08:00:00,577692,7.603472932055416,cust_6249@gmail.com,6067460587.0
6250,Cust_6250,59,Male,Blr,2024-09-17 09:00:00,701588,4.0960262438223545,cust_6250@gmail.com,8027387204.0
6251,Cust_6251,33,Male,Mumbai,2024-09-17 10:00:00,323880,2.2185806626699844,cust_6251@gmail.com,6600532635.0
6252,Cust_6252,52,Female,Blr,2024-09-17 11:00:00,522637,5.34052533222468,cust_6252@gmail.com,9629383097.0
6253,Cust_6253,47,Male,Hyd,2024-09-17 12:00:00,495641,7.1141885273060455,cust_6253@gmail.com,8019825293.0
6254,Cust_6254,27,Others,Chennai,2024-09-17 13:00:00,215956,2.5954796611623157,cust_6254@gmail.com,9431538279.0
6255,Cust_6255,55,Male,Mumbai,2024-09-17 14:00:00,418853,6.844998468596648,cust_6255@gmail.com,9042514026.0
6256,Cust_6256,35,Male,Blr,2024-09-17 15:00:00,265529,8.430505822116153,cust_6256@gmail.com,6648507953.0
6257,Cust_6257,67,Female,Blr,2024-09-17 16:00:00,742120,2.413451605461259,cust_6257@gmail.com,8187286217.0
6258,Cust_6258,22,Female,Hyd,2024-09-17 17:00:00,711540,7.352071332469159,cust_6258@gmail.com,7987461288.0
6259,Cust_6259,46,Others,Hyd,2024-09-17 18:00:00,458915,1.6143187023983336,cust_6259@gmail.com,8701287054.0
6260,Cust_6260,190,Female,Chennai,2024-09-17 19:00:00,601131,1.0715507459806024,cust_6260@gmail.com,7308404681.0
6261,Cust_6261,51,Others,Hyd,2024-09-17 20:00:00,746532,1.293712176952591,cust_6261@gmail.com,7724144426.0
6262,Cust_6262,60,Others,Chennai,2024-09-17 21:00:00,481178,6.683541198788718,cust_6262@gmail.com,9135608758.0
6263,Cust_6263,62,Female,Chennai,2024-09-17 22:00:00,943084,9.760258474157688,cust_6263@gmail.com,8321965872.0
6264,Cust_6264,40,Male,Hyd,2024-09-17 23:00:00,776020,7.942350269257773,cust_6264@gmail.com,8144651409.0
6265,Cust_6265,22,Female,Chennai,2024-09-18 00:00:00,209460,3.2896833403644763,cust_6265@gmail.com,6081627984.0
6266,Cust_6266,47,Male,Mumbai,2024-09-18 01:00:00,585664,1.6451981785076324,cust_6266@gmail.com,6608058462.0
6267,Cust_6267,23,Male,Chennai,2024-09-18 02:00:00,308356,6.549887160936829,cust_6267@gmail.com,7920531447.0
6268,Cust_6268,63,Others,Blr,2024-09-18 03:00:00,992724,1.0290599663702604,cust_6268@gmail.com,6522646496.0
6269,Cust_6269,61,Others,Blr,2024-09-18 04:00:00,252208,8.13327061844843,cust_6269@gmail.com,7522633112.0
6270,Cust_6270,21,Female,Blr,2024-09-18 05:00:00,450620,3.1880847318303007,cust_6270@gmail.com,6559500683.0
6271,Cust_6271,46,Male,Hyd,2024-09-18 06:00:00,60403,3.692953683774257,cust_6271@gmail.com,9030203318.0
6272,Cust_6272,40,Female,Blr,2024-09-18 07:00:00,691607,4.095810883661379,cust_6272@gmail.com,9613305646.0
6273,Cust_6273,23,Others,Hyd,2024-09-18 08:00:00,224387,7.871976475464582,cust_6273@gmail.com,9991899092.0
6274,Cust_6274,49,Male,Blr,2024-09-18 09:00:00,625414,3.3916768439563816,cust_6274@gmail.com,6085621712.0
6275,Cust_6275,59,Female,Chennai,2024-09-18 10:00:00,866709,3.5602380449834596,cust_6275@gmail.com,6173010515.0
6276,Cust_6276,35,Female,Hyd,2024-09-18 11:00:00,975006,5.8689274433831224,cust_6276@gmail.com,6869321308.0
6277,Cust_6277,32,Others,Blr,2024-09-18 12:00:00,381854,5.167004757662488,cust_6277@gmail.com,6246122562.0
6278,Cust_6278,57,Others,Chennai,2024-09-18 13:00:00,748036,9.600127199509387,cust_6278@gmail.com,8889806783.0
6279,Cust_6279,49,Others,Hyd,2024-09-18 14:00:00,823039,3.3705692387260546,cust_6279@gmail.com,6283559483.0
6280,Cust_6280,26,Others,Chennai,2024-09-18 15:00:00,263064,1.8270211894345791,cust_6280@gmail.com,7486292832.0
6281,Cust_6281,54,Female,Chennai,2024-09-18 16:00:00,73543,5.868833271302994,cust_6281@gmail.com,6155999449.0
6282,Cust_6282,27,Others,Chennai,2024-09-18 17:00:00,777620,2.660676208051433,cust_6282@gmail.com,6871967955.0
6283,Cust_6283,37,Others,Hyd,2024-09-18 18:00:00,651405,4.7226403024830255,cust_6283@gmail.com,7663566762.0
6284,Cust_6284,23,Female,Hyd,2024-09-18 19:00:00,450217,2.6847814920879456,cust_6284@gmail.com,6649401503.0
6285,Cust_6285,65,Female,Mumbai,2024-09-18 20:00:00,874726,8.928728998525674,cust_6285@gmail.com,6060296674.0
6286,Cust_6286,20,Male,Mumbai,2024-09-18 21:00:00,314335,3.9470466908710304,cust_6286@gmail.com,8429935956.0
6287,Cust_6287,59,Female,Mumbai,2024-09-18 22:00:00,591245,7.9738075480757304,cust_6287@gmail.com,7176733875.0
6288,Cust_6288,28,Male,Mumbai,2024-09-18 23:00:00,139658,9.537430538028083,cust_6288@gmail.com,7454194228.0
6289,Cust_6289,60,Others,Hyd,2024-09-19 00:00:00,877046,9.464955221593822,cust_6289@gmail.com,7424621416.0
6290,Cust_6290,34,Male,Mumbai,2024-09-19 01:00:00,567090,5.723209869849833,cust_6290@gmail.com,6897516797.0
6291,Cust_6291,49,Male,Blr,2024-09-19 02:00:00,508953,9.849295957419992,cust_6291@gmail.com,9362022395.0
6292,Cust_6292,190,Others,Mumbai,2024-09-19 03:00:00,267626,6.903434965387962,cust_6292@gmail.com,8412659527.0
6293,Cust_6293,21,Others,Blr,2024-09-19 04:00:00,973535,2.156400430310768,cust_6293@gmail.com,7465031041.0
